date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2010073101,0.016,1.25,338.36,1.35,-0.64,1.61,338.48,1.74,-0.86,1.96,336.48,2.14,-0.17,2.4,355.87,2.4,-0.5
2010073102,0.063,2.34,353.13,2.36,-0.85,2.62,342.14,2.76,-1.09,2.64,337.46,2.86,-0.78,2.94,345.14,3.04,-0.28
2010073103,0.169,3.13,358.75,3.13,-1.02,3.26,342.67,3.42,-1.32,3.02,336.35,3.3,-1.22,3.02,337.97,3.25,-0.07
2010073104,0.28,3.39,359.56,3.39,-1.24,3.35,339.68,3.58,-1.6,3.05,332.29,3.44,-1.52,2.76,331.27,3.15,-0.03
2010073105,0.317,3.22,356.96,3.22,-1.46,3.08,334.64,3.4,-1.86,2.84,326.78,3.39,-1.66,2.35,324.83,2.88,-0.17
2010073106,0.307,2.8,350.29,2.85,-1.57,2.7,329.75,3.12,-1.99,2.56,322.07,3.24,-1.64,1.96,320.14,2.55,-0.48
2010073107,0.339,2.31,338.39,2.48,-1.53,2.43,327.78,2.88,-1.94,2.34,320.26,3.04,-1.47,1.72,319.43,2.26,-0.91
2010073108,0.333,1.8,322.8,2.26,-1.45,2.29,327.54,2.71,-1.81,2.15,319.84,2.81,-1.29,1.55,320.09,2.02,-1.37
2010073109,0.365,1.35,308.01,2.19,-1.49,2.21,325.91,2.66,-1.74,1.91,317.7,2.59,-1.27,1.32,316.09,1.84,-1.73
2010073110,0.344,0.99,297.81,2.13,-1.73,2.15,321.15,2.76,-1.84,1.6,311.03,2.43,-1.53,0.98,302.59,1.82,-1.89
2010073111,0.354,0.78,292.99,2,-1.96,2.12,317.22,2.88,-2.06,1.3,302.31,2.44,-2.01,0.67,288.41,2.12,-1.84
2010073112,0.344,0.75,294.89,1.78,-1.89,2.12,318.26,2.84,-2.36,1.18,296.54,2.64,-2.61,0.6,283.01,2.67,-1.62
2010073113,0.302,2.17,328.25,2.55,-2.65,1.34,296.75,2.97,-3.18,0.92,286.1,3.31,-2.76,2.26,309.22,3.57,-1.34
2010073114,0.28,2.3,346.92,2.36,-2.91,1.83,302.22,3.44,-3.52,1.5,293.09,3.83,-2.72,2.7,314.74,3.83,-0.53
2010073115,0.185,2.56,4.58,2.56,-3.07,2.69,311.18,4.08,-3.37,2.16,302.68,4,-2.25,2.62,319.34,3.46,0.2
2010073116,0.132,2.94,11.99,3.01,-3.13,3.85,320.95,4.96,-2.6,2.73,316.43,3.77,-1.52,2.18,325.08,2.66,0.62
2010073117,0.116,3.31,12.95,3.4,-3.15,4.99,327.72,5.9,-1.58,3.12,333.22,3.5,-0.73,1.54,334.52,1.7,0.76
2010073118,0.143,3.48,11.71,3.56,-3.24,5.66,330.22,6.52,-0.79,3.26,346.4,3.36,-0.08,0.84,354.71,0.85,0.72
2010073119,0.106,3.33,9.92,3.38,-3.46,5.58,328.17,6.56,-0.61,3.13,349.03,3.19,0.27,0.25,46.25,0.37,0.58
2010073120,0.132,2.96,5.66,2.97,-3.76,4.94,322.71,6.21,-0.92,2.87,342.28,3.02,0.24,-0.07,107.22,0.25,0.29
2010073121,0.148,2.51,354.78,2.52,-4.06,4.09,315.21,5.76,-1.5,2.7,331.02,3.09,-0.19,0,270.67,0.19,-0.23
2010073122,0.175,2.13,334.63,2.35,-4.26,3.29,307.65,5.38,-2.13,2.75,322.24,3.47,-1,0.55,299.06,1.14,-1.01
2010073123,0.18,1.85,315.41,2.6,-4.34,2.63,301.23,5.08,-2.64,2.85,317.18,3.89,-1.89,1.33,305.13,2.3,-1.83
2010080100,0.09,1.73,305.62,2.97,-4.27,2.15,296.74,4.78,-2.89,2.8,314.05,4.02,-2.51,1.99,308.41,3.2,-2.41
2010080101,0.053,1.86,294.69,4.44,-2.79,2.44,311.21,3.7,-2.62,2.29,311.12,3.48,-1.93,2.67,324.16,3.29,-4.04
2010080102,0.079,1.69,294.2,4.12,-2.48,1.95,308.13,3.15,-2.4,2.28,313.43,3.31,-1.82,2.25,321.07,2.89,-3.75
2010080103,0.106,1.57,293.8,3.89,-2.2,1.57,305.51,2.7,-2.14,2.08,314.19,2.98,-1.84,1.9,315.9,2.65,-3.56
2010080104,0.127,1.44,292.05,3.82,-2.1,1.48,305.18,2.56,-2.05,1.81,311.56,2.73,-1.96,1.63,309.75,2.55,-3.54
2010080105,0.164,1.24,289.05,3.81,-2.09,1.55,306.56,2.6,-2.08,1.55,306.61,2.59,-2.1,1.43,304.23,2.54,-3.6
2010080106,0.233,0.97,285.06,3.72,-2.04,1.59,307.98,2.59,-2.14,1.33,301.88,2.52,-2.19,1.29,300.59,2.54,-3.59
2010080107,0.27,0.6,279.93,3.45,-1.84,1.45,308.28,2.35,-2.13,1.2,299.5,2.44,-2.18,1.22,299.32,2.5,-3.4
2010080108,0.122,0.24,274.25,3.18,-1.61,1.2,306.77,2.01,-2.08,1.18,299.5,2.39,-2.1,1.21,299.98,2.43,-3.17
2010080109,0.037,0.01,270.23,3.06,-1.5,0.96,302.6,1.78,-2.05,1.24,301.31,2.39,-2.03,1.27,301.96,2.39,-3.06
2010080110,0.063,0.02,270.29,3.21,-1.62,0.82,296.86,1.81,-2.05,1.4,304.28,2.48,-2,1.38,304.72,2.43,-3.21
2010080111,0.058,0.19,273.05,3.53,-1.79,0.76,292.86,1.94,-2.02,1.61,308.65,2.58,-1.91,1.54,309.01,2.45,-3.53
2010080112,0.053,0.43,276.27,3.93,-1.81,0.72,291.8,1.95,-1.83,1.85,315.42,2.6,-1.65,1.74,316.54,2.39,-3.9
2010080113,0.005,0.68,294.31,1.65,-1.41,2.09,326.03,2.52,-1.13,1.94,329.71,2.25,-0.58,2.53,347.01,2.6,-1.5
2010080114,0.005,0.6,302.16,1.12,-0.85,2.31,339.78,2.46,-0.43,2.13,348.48,2.17,0.08,2.47,1.96,2.48,-0.95
2010080115,0,0.46,328.26,0.54,-0.28,2.5,353.62,2.51,0.35,2.26,8.81,2.29,0.55,2.42,12.79,2.49,-0.28
2010080116,0,0.25,56.21,0.45,0.2,2.65,4.27,2.65,1.1,2.33,25.29,2.57,0.86,2.41,19.67,2.56,0.37
2010080117,0.037,0,89.69,0.92,0.56,2.76,11.4,2.82,1.62,2.34,34.8,2.85,1.09,2.49,23.7,2.72,0.92
2010080118,0.026,-0.23,100.09,1.32,0.8,2.85,15.65,2.96,1.72,2.32,36.56,2.89,1.33,2.73,25.89,3.04,1.3
2010080119,0.016,-0.41,106.14,1.49,0.91,2.91,17.39,3.05,1.3,2.32,29.16,2.66,1.61,3.17,26.96,3.55,1.43
2010080120,0.037,-0.49,110.4,1.4,0.87,2.98,16.27,3.11,0.65,2.39,15.21,2.47,1.85,3.64,26.93,4.09,1.32
2010080121,0.085,-0.4,112.53,1.05,0.64,3.09,11.67,3.16,0.2,2.59,4.35,2.6,1.92,3.98,25.8,4.42,0.97
2010080122,0.101,-0.1,103.89,0.43,0.22,3.26,3.8,3.27,0.22,2.94,4.26,2.95,1.74,4.02,23.43,4.38,0.42
2010080123,0.058,0.39,338.02,0.42,-0.26,3.42,355.58,3.43,0.47,3.3,8.02,3.33,1.42,3.83,20.38,4.08,-0.16
2010080200,0.032,1.06,331.54,1.2,-0.64,3.49,349.63,3.55,0.55,3.46,9.06,3.51,1.12,3.49,17.75,3.67,-0.57
2010080201,0.085,3.42,347.25,3.51,0.22,3.3,3.81,3.31,0.94,3.1,16.93,3.24,0.85,3.8,12.63,3.9,-0.77
2010080202,0.122,3.25,348.29,3.31,-0.3,2.96,354.21,2.97,0.85,2.73,17.36,2.86,0.66,3.2,11.72,3.27,-0.67
2010080203,0.159,3.02,353.08,3.04,-0.65,2.65,346.22,2.73,0.75,2.43,17.19,2.54,0.6,2.72,12.39,2.78,-0.37
2010080204,0.217,2.8,1.68,2.8,-0.59,2.55,346.98,2.62,0.57,2.25,14.23,2.32,0.61,2.36,14.52,2.44,0.08
2010080205,0.196,2.63,10.86,2.68,-0.31,2.56,353.13,2.58,0.34,2.21,8.68,2.23,0.62,2.15,16.05,2.23,0.5
2010080206,0.185,2.53,15.58,2.63,-0.11,2.55,357.48,2.55,0.09,2.29,2.38,2.29,0.51,2.09,13.74,2.15,0.71
2010080207,0.169,2.54,12.35,2.6,-0.21,2.42,354.97,2.43,-0.1,2.48,357.74,2.49,0.25,2.2,6.58,2.22,0.56
2010080208,0.143,2.66,3.88,2.66,-0.46,2.33,348.88,2.37,-0.15,2.75,356.97,2.76,0.06,2.42,1.39,2.42,0.18
2010080209,0.122,2.89,355.43,2.9,-0.6,2.45,346.26,2.52,0.06,3.04,1.11,3.04,0.2,2.69,4.31,2.7,-0.23
2010080210,0.196,3.2,351.24,3.24,-0.48,2.89,350.65,2.93,0.56,3.29,9.6,3.34,0.84,2.94,15.92,3.06,-0.49
2010080211,0.243,3.42,352.46,3.45,-0.25,3.34,355.7,3.34,1.14,3.43,18.31,3.61,1.62,3.15,27.22,3.54,-0.45
2010080212,0.275,3.32,0.67,3.32,-0.17,3.37,357.12,3.37,1.51,3.36,24.25,3.68,2.08,3.31,32.12,3.91,0.04
2010080213,0.328,2.77,351.4,2.8,1.49,3.05,26.04,3.4,1.87,3.43,28.6,3.9,1.83,3.53,27.35,3.97,-0.42
2010080214,0.079,2.06,335.37,2.27,1.22,2.8,23.54,3.05,1.16,3.61,17.79,3.8,1.7,4.11,22.52,4.45,-0.95
2010080215,0.016,1.98,320.31,2.57,0.92,2.93,17.39,3.07,0.25,4,3.51,4.01,1.78,4.87,20.09,5.18,-1.64
2010080216,0,2.98,321.82,3.79,0.76,3.66,11.77,3.74,-0.57,4.66,353.08,4.69,2.02,5.62,19.74,5.97,-2.34
2010080217,0,4.48,329.57,5.19,0.73,4.69,8.8,4.74,-0.91,5.37,350.34,5.45,2.42,6.09,21.67,6.55,-2.63
2010080218,0,5.65,340.07,6.01,0.72,5.58,7.38,5.62,-0.43,5.86,355.83,5.88,3.01,5.98,26.74,6.69,-2.05
2010080219,0,5.88,356.45,5.9,0.7,5.99,6.67,6.03,1.06,5.92,10.14,6.01,3.76,5.1,36.35,6.34,-0.37
2010080220,0,5.43,17.54,5.69,0.71,5.92,6.87,5.97,2.88,5.62,27.14,6.31,4.41,3.81,49.12,5.83,1.72
2010080221,0,4.76,34.36,5.77,0.84,5.48,8.76,5.54,4.16,5.1,39.22,6.58,4.67,2.59,60.96,5.34,3.25
2010080222,0,4.25,40.1,5.56,1.14,4.77,13.45,4.91,4.29,4.51,43.57,6.22,4.34,1.81,67.39,4.7,3.58
2010080223,0,3.86,38.83,4.95,1.52,4,20.76,4.28,3.63,3.91,42.9,5.33,3.61,1.41,68.62,3.88,3.1
2010080300,0.011,3.43,36.17,4.24,1.85,3.39,28.64,3.86,2.83,3.37,40.05,4.4,2.77,1.26,65.54,3.05,2.5
2010080301,0.037,3.1,33.63,3.72,2.38,2.93,39.11,3.78,2.07,1.22,59.48,2.4,2.22,2.37,43.09,3.25,2.06
2010080302,0.063,3.01,36,3.71,2.26,2.58,41.14,3.43,1.58,1.25,51.62,2.02,2.23,2.36,43.36,3.25,2.18
2010080303,0.085,2.95,38.03,3.74,2.29,2.3,44.94,3.24,1.36,1.35,45.11,1.92,1.99,2.34,40.33,3.07,2.31
2010080304,0.074,2.77,41.8,3.72,2.34,2.02,49.21,3.09,1.4,1.48,43.38,2.03,1.61,2.33,34.69,2.83,2.48
2010080305,0.048,2.43,47.49,3.59,2.35,1.65,54.94,2.88,1.58,1.51,46.16,2.19,1.24,2.33,27.89,2.64,2.65
2010080306,0.063,1.87,55.45,3.3,2.32,1.09,64.81,2.56,1.73,1.32,52.74,2.18,1.03,2.41,23.11,2.62,2.72
2010080307,0.026,1.12,66.91,2.86,2.22,0.28,82.79,2.24,1.75,0.81,65.07,1.93,1.09,2.54,23.22,2.77,2.63
2010080308,0.005,0.36,81.44,2.43,2.12,-0.58,105.3,2.2,1.67,0.17,84.28,1.68,1.34,2.62,27.13,2.95,2.41
2010080309,0,-0.18,94.83,2.1,2.09,-1.24,120.77,2.43,1.6,-0.38,103.5,1.65,1.65,2.48,33.6,2.98,2.09
2010080310,0,-0.33,100.63,1.76,2.14,-1.51,125.15,2.62,1.6,-0.67,112.66,1.74,1.89,2.03,43.06,2.77,1.73
2010080311,0,-0.16,96.26,1.45,2.16,-1.43,123.41,2.59,1.66,-0.74,114.21,1.82,2.08,1.45,55.09,2.54,1.44
2010080312,0,0.19,82.02,1.35,1.99,-1.11,119.21,2.28,1.71,-0.72,112.9,1.85,2.24,1.02,65.53,2.46,1.34
2010080313,0,-0.68,113.98,1.67,1.72,-0.7,112.08,1.86,2.38,0.89,69.59,2.54,1.73,1.73,45.02,2.45,1.53
2010080314,0,-0.28,105.69,1.02,1.71,-0.71,112.66,1.85,2.55,0.85,71.65,2.69,2.18,1.45,56.43,2.61,0.98
2010080315,0,-0.06,95.08,0.63,1.68,-0.79,115.01,1.86,2.77,0.59,77.97,2.83,2.6,0.69,75.05,2.69,0.63
2010080316,0,-0.13,100.63,0.69,1.66,-0.93,119.32,1.91,3.05,-0.08,91.58,3.05,2.95,-0.31,96.09,2.96,0.68
2010080317,0,-0.4,111.89,1.07,1.64,-1.17,125.42,2.01,3.27,-0.96,106.41,3.41,3.14,-1.32,112.79,3.41,0.99
2010080318,0.016,-0.73,118.27,1.53,1.61,-1.49,132.84,2.19,3.3,-1.72,117.6,3.72,3.08,-2.05,123.61,3.7,1.35
2010080319,0.021,-0.98,121.97,1.86,1.55,-1.87,140.34,2.43,3.04,-2.11,124.76,3.7,2.74,-2.3,130,3.57,1.57
2010080320,0.016,-1.09,124.13,1.95,1.46,-2.12,145.37,2.57,2.56,-2.1,129.34,3.31,2.27,-2.09,132.62,3.08,1.61
2010080321,0.026,-0.99,124.55,1.74,1.33,-2,146.34,2.41,1.96,-1.73,131.38,2.62,1.91,-1.52,128.51,2.44,1.43
2010080322,0.053,-0.62,120.13,1.23,1.17,-1.39,139.79,1.82,1.37,-1.07,128.05,1.73,1.8,-0.69,111.08,1.92,1.07
2010080323,0.016,-0.02,91.79,0.75,1.03,-0.44,113.32,1.12,0.92,-0.27,106.53,0.96,1.77,0.2,83.54,1.79,0.75
2010080400,0,0.75,46.12,1.08,0.96,0.57,59.11,1.12,0.78,0.48,58.65,0.92,1.6,0.96,59.05,1.86,0.78
2010080401,0.042,1.43,35.53,1.75,1.05,1.04,45.25,1.47,1.13,1.43,38.28,1.82,2.23,2.42,42.61,3.29,1.02
2010080402,0.291,1.95,31.71,2.29,1.51,1.44,46.25,2.09,0.62,1.67,20.38,1.78,2.37,2.57,42.66,3.49,1.2
2010080403,0.275,1.98,37.06,2.48,1.89,1.77,46.85,2.59,0.43,1.77,13.6,1.83,2.36,2.68,41.4,3.57,1.49
2010080404,0.074,1.45,52.03,2.36,1.99,2.05,44.23,2.86,0.8,1.82,23.67,1.99,2.26,2.71,39.88,3.53,1.86
2010080405,0.111,0.63,74.03,2.31,1.95,2.12,42.64,2.88,1.48,1.72,40.78,2.27,2.16,2.59,39.77,3.38,2.22
2010080406,0.143,-0.14,93.29,2.45,1.97,1.78,47.95,2.65,2.14,1.37,57.4,2.53,2.14,2.27,43.41,3.12,2.44
2010080407,0.196,-0.61,103.93,2.54,2.2,0.92,67.39,2.38,2.47,0.7,74.25,2.57,2.27,1.68,53.47,2.83,2.47
2010080408,0.169,-0.86,110.06,2.52,2.54,-0.18,94.16,2.54,2.54,-0.09,92.12,2.54,2.45,0.94,69.1,2.63,2.37
2010080409,0.106,-1.06,115.36,2.48,2.83,-1.15,112.07,3.05,2.47,-0.76,107.07,2.58,2.57,0.16,86.52,2.57,2.24
2010080410,0.079,-1.32,121.28,2.55,2.95,-1.68,119.64,3.39,2.37,-1.11,115.17,2.62,2.53,-0.54,102.14,2.59,2.18
2010080411,0.042,-1.57,125.84,2.68,2.92,-1.82,121.97,3.45,2.28,-1.24,118.57,2.6,2.44,-1.09,114.07,2.67,2.17
2010080412,0.042,-1.67,127.27,2.75,2.82,-1.72,121.39,3.31,2.23,-1.3,120.15,2.58,2.45,-1.42,120.15,2.83,2.19
2010080413,0.042,-1.5,119.02,3.09,2.25,-1.39,121.73,2.64,2.65,-1.51,119.73,3.05,3.6,-1.44,111.72,3.88,2.7
2010080414,0.069,-1.28,116.11,2.92,2.33,-1.48,122.37,2.76,2.94,-1.47,116.54,3.29,3.84,-1.78,114.8,4.23,2.62
2010080415,0.132,-1.2,114.62,2.88,2.47,-1.47,120.73,2.87,3.18,-1.43,114.3,3.49,3.89,-2.13,118.73,4.43,2.62
2010080416,0.116,-1.33,116.1,3.02,2.64,-1.33,116.67,2.96,3.24,-1.52,115.14,3.58,3.78,-2.46,123.04,4.51,2.71
2010080417,0.069,-1.61,119.65,3.26,2.81,-1.25,114.01,3.08,3.16,-1.72,118.62,3.6,3.59,-2.72,127.11,4.5,2.83
2010080418,0.053,-1.95,124.15,3.47,2.9,-1.48,117.05,3.26,2.97,-2,123.94,3.57,3.36,-2.85,130.26,4.41,2.87
2010080419,0.026,-2.24,129.09,3.55,2.86,-2.14,126.81,3.57,2.72,-2.3,130.18,3.56,3.14,-2.81,131.79,4.22,2.76
2010080420,0,-2.4,133.69,3.48,2.68,-2.88,137.04,3.94,2.5,-2.58,135.97,3.59,2.93,-2.61,131.62,3.93,2.52
2010080421,0,-2.36,136.93,3.24,2.37,-3.23,143.76,4.01,2.36,-2.79,139.82,3.65,2.72,-2.26,129.63,3.54,2.21
2010080422,0.011,-2.08,137.75,2.81,1.95,-2.87,145.88,3.47,2.35,-2.87,140.65,3.71,2.52,-1.79,125.35,3.09,1.89
2010080423,0.032,-1.65,136.23,2.28,1.55,-2.07,143.13,2.59,2.43,-2.73,138.4,3.65,2.39,-1.3,118.44,2.72,1.58
2010080500,0.069,-1.22,132.83,1.79,1.34,-1.23,132.45,1.82,2.5,-2.3,132.58,3.4,2.43,-0.89,110.16,2.59,1.31
2010080501,0.048,-0.68,115.56,1.58,2.53,-1.55,121.5,2.96,2.68,-0.66,103.8,2.76,2.86,-0.4,97.94,2.89,1.43
2010080502,0.053,-0.47,105.11,1.78,2.55,-0.74,106.16,2.66,3.03,-0.55,100.36,3.08,2.98,0.06,88.88,2.98,1.72
2010080503,0.095,-0.53,104.14,2.16,2.67,-0.21,94.39,2.68,3.31,-0.51,98.68,3.35,3.14,0.31,84.35,3.16,2.09
2010080504,0.079,-0.8,108.37,2.54,2.92,-0.17,93.28,2.92,3.42,-0.46,97.7,3.45,3.35,0.39,83.34,3.37,2.41
2010080505,0.037,-1.14,113.49,2.85,3.18,-0.44,97.89,3.21,3.38,-0.45,97.61,3.41,3.55,0.32,84.88,3.56,2.62
2010080506,0.09,-1.38,117.17,3.02,3.31,-0.74,102.62,3.39,3.28,-0.52,99.02,3.32,3.69,0.11,88.29,3.69,2.68
2010080507,0.254,-1.41,118.5,2.96,3.21,-0.85,104.87,3.33,3.19,-0.69,102.15,3.26,3.75,-0.2,93.09,3.75,2.6
2010080508,0.392,-1.36,118.75,2.83,3.07,-0.86,105.59,3.19,3.2,-0.86,104.99,3.31,3.86,-0.53,97.78,3.9,2.48
2010080509,0.328,-1.41,119.56,2.87,3.13,-0.91,106.14,3.26,3.36,-0.9,104.97,3.48,4.19,-0.76,100.29,4.26,2.49
2010080510,0.307,-1.69,121.67,3.22,3.56,-1.11,107.36,3.73,3.75,-0.75,101.35,3.83,4.84,-0.85,99.93,4.92,2.74
2010080511,0.333,-2.06,123.3,3.75,4.27,-1.45,108.73,4.5,4.32,-0.59,97.8,4.36,5.66,-0.93,99.34,5.73,3.14
2010080512,0.339,-2.34,123.31,4.26,5.08,-1.83,109.85,5.4,5.03,-0.66,97.42,5.07,6.41,-1.2,100.63,6.53,3.56
2010080513,0.339,-2.23,110.81,6.27,5.81,-1.11,100.78,5.91,6.96,-1.78,104.35,7.19,6.87,-1.24,100.26,6.98,5.86
2010080514,0.328,-2.66,112.14,7.06,6.56,-1.81,105.44,6.8,7.4,-2.45,108.32,7.79,7.46,-1.56,101.82,7.62,6.54
2010080515,0.407,-3.18,114.27,7.75,7.18,-2.57,109.67,7.63,7.88,-2.92,110.32,8.41,8.21,-1.82,102.51,8.41,7.06
2010080516,0.619,-3.82,117.27,8.34,7.59,-3.21,112.94,8.25,8.52,-3.01,109.47,9.04,8.99,-2.08,103.06,9.22,7.41
2010080517,0.704,-4.45,120.12,8.86,7.83,-3.77,115.69,8.69,9.15,-3.01,108.22,9.63,9.62,-2.5,104.54,9.94,7.66
2010080518,0.767,-4.9,121.8,9.3,7.97,-4.3,118.34,9.06,9.55,-3.31,109.14,10.11,9.95,-3.22,107.93,10.45,7.91
2010080519,0.841,-5.08,121.81,9.64,8.05,-4.84,121.01,9.39,9.56,-4.17,113.58,10.43,9.83,-4.32,113.7,10.74,8.2
2010080520,0.926,-5.12,121.31,9.86,8.04,-5.31,123.43,9.63,9.2,-5.24,119.67,10.59,9.35,-5.44,120.19,10.81,8.42
2010080521,0.942,-5.2,121.66,9.91,7.89,-5.59,125.33,9.67,8.54,-6.03,125.22,10.45,8.6,-6.13,125.49,10.56,8.44
2010080522,0.926,-5.44,123.83,9.78,7.56,-5.62,126.64,9.42,7.66,-6.17,128.88,9.84,7.7,-6.08,128.33,9.81,8.12
2010080523,0.952,-5.66,127.18,9.37,7.01,-5.45,127.86,8.88,6.67,-5.84,131.21,8.86,6.68,-5.53,129.6,8.67,7.46
2010080600,0.947,-5.61,130.84,8.59,6.24,-5.19,129.75,8.12,5.69,-5.32,133.07,7.78,5.59,-4.83,130.83,7.39,6.5
2010080601,0.899,-4.91,133.14,7.18,4.81,-4.84,135.22,6.82,4.48,-4.29,133.76,6.2,5.04,-4.34,130.7,6.65,5.24
2010080602,0.762,-4.62,138.21,6.2,4.05,-4.47,137.82,6.03,3.47,-3.9,138.31,5.22,4.15,-3.65,131.29,5.53,4.13
2010080603,0.556,-4.31,144.74,5.27,3.4,-4.18,140.86,5.39,2.72,-3.59,142.81,4.51,3.53,-3.25,132.68,4.8,3.04
2010080604,0.402,-3.97,151.92,4.5,2.86,-3.98,144.26,4.9,2.34,-3.31,144.71,4.05,3.11,-3.09,134.82,4.38,2.12
2010080605,0.28,-3.68,158.42,3.96,2.39,-3.85,148.14,4.53,2.24,-3.06,143.73,3.79,2.81,-3.05,137.38,4.15,1.46
2010080606,0.275,-3.51,161.85,3.7,1.95,-3.78,152.74,4.25,2.33,-2.89,141.15,3.71,2.57,-3.06,140.06,4,1.15
2010080607,0.27,-3.51,160.57,3.72,1.52,-3.76,158,4.06,2.47,-2.82,138.77,3.75,2.31,-3.04,142.85,3.82,1.24
2010080608,0.307,-3.55,157.19,3.85,1.2,-3.76,162.3,3.95,2.56,-2.84,137.95,3.83,2.02,-3,146.13,3.62,1.49
2010080609,0.159,-3.47,154.81,3.83,1.12,-3.76,163.46,3.92,2.49,-2.94,139.73,3.86,1.7,-2.98,150.36,3.43,1.63
2010080610,0.032,-3.18,154.99,3.51,1.34,-3.74,160.29,3.97,2.22,-3.11,144.49,3.82,1.39,-3.01,155.16,3.32,1.48
2010080611,0.016,-2.91,154.96,3.22,1.76,-3.81,155.15,4.2,2.01,-3.38,149.26,3.94,1.36,-3.14,156.66,3.42,1.36
2010080612,0.005,-2.98,150.38,3.43,2.24,-4.11,151.44,4.68,2.2,-3.79,149.85,4.38,1.87,-3.4,151.21,3.88,1.7
2010080613,0.042,-4.7,150.6,5.4,2.98,-4.32,145.4,5.25,3.08,-3.81,141.06,4.9,3.43,-4.29,141.35,5.5,2.65
2010080614,0.265,-5.36,150.2,6.18,4.03,-4.86,140.33,6.32,4.54,-4.29,133.39,6.24,4.36,-4.8,137.8,6.49,3.07
2010080615,0.423,-5.79,148.04,6.82,4.88,-5.23,137,7.16,5.63,-4.71,129.94,7.34,4.9,-5.02,135.69,7.02,3.61
2010080616,0.603,-5.79,143.19,7.23,5.19,-5.32,135.7,7.44,5.94,-5,130.1,7.76,5.17,-5.02,134.2,7.21,4.33
2010080617,0.667,-5.55,137.58,7.52,5.17,-5.25,135.42,7.37,5.76,-5.14,131.75,7.71,5.33,-4.94,132.8,7.27,5.07
2010080618,0.624,-5.35,133.62,7.75,5.15,-5.19,135.18,7.31,5.56,-5.14,132.77,7.57,5.6,-4.9,131.18,7.43,5.61
2010080619,0.46,-5.37,132.88,7.89,5.36,-5.24,134.38,7.5,5.68,-5.03,131.52,7.59,6.06,-4.98,129.42,7.84,5.78
2010080620,0.471,-5.41,133.92,7.8,5.59,-5.29,133.41,7.69,5.9,-4.83,129.31,7.63,6.44,-5.07,128.26,8.2,5.62
2010080621,0.423,-5.19,134.85,7.36,5.54,-5.12,132.75,7.55,5.86,-4.59,128.04,7.44,6.35,-5.02,128.31,8.1,5.22
2010080622,0.423,-4.52,134.08,6.49,5.01,-4.63,132.75,6.82,5.31,-4.32,129.12,6.84,5.58,-4.71,130.17,7.3,4.66
2010080623,0.36,-3.66,131.98,5.47,4.19,-4,133.68,5.8,4.45,-4.06,132.36,6.02,4.44,-4.25,133.72,6.14,4.06
2010080700,0.339,-2.99,130.28,4.63,3.39,-3.51,135.99,4.88,3.59,-3.83,136.79,5.25,3.42,-3.79,137.95,5.11,3.53
2010080701,0.275,-3.34,139.69,4.39,2.98,-3.63,140.62,4.7,2.87,-3.47,140.34,4.5,3.41,-3.81,138.16,5.11,2.84
2010080702,0.143,-3.39,143.72,4.21,2.53,-3.42,143.57,4.25,2.65,-3.19,140.27,4.15,2.91,-3.5,140.25,4.55,2.49
2010080703,0.095,-3.47,147.06,4.14,2.07,-3.13,146.51,3.76,2.49,-2.85,138.88,3.79,2.12,-2.74,142.33,3.46,2.25
2010080704,0.074,-3.41,149.4,3.97,1.54,-2.73,150.52,3.13,2.2,-2.36,136.9,3.23,1.21,-1.69,144.4,2.08,2.02
2010080705,0.032,-3.18,150.52,3.65,1.15,-2.25,152.83,2.52,1.97,-1.71,131.05,2.61,0.51,-0.54,136.59,0.75,1.8
2010080706,0.005,-2.73,149.87,3.16,1.21,-1.77,145.57,2.14,2.03,-0.96,115.22,2.24,0.36,0.52,35.02,0.63,1.59
2010080707,0,-2.1,146.32,2.52,1.87,-1.34,125.62,2.3,2.53,-0.13,93.04,2.54,0.95,1.34,35.28,1.64,1.4
2010080708,0,-1.36,138.86,1.8,2.7,-0.92,108.87,2.85,3.13,0.68,77.74,3.2,1.76,1.94,42.23,2.63,1.19
2010080709,0.011,-0.65,125.46,1.12,3.1,-0.44,98.11,3.13,3.35,1.41,67.2,3.63,2.16,2.42,41.73,3.24,0.92
2010080710,0.032,-0.08,97.74,0.58,2.69,0.15,86.89,2.69,2.87,1.99,55.3,3.5,1.67,2.82,30.71,3.28,0.58
2010080711,0,0.34,43.45,0.47,1.83,0.81,66.16,2,2,2.46,39.14,3.17,0.71,3.12,12.83,3.2,0.33
2010080712,0.074,0.61,30.01,0.71,1.07,1.49,35.63,1.83,1.18,2.87,22.35,3.1,-0.12,3.3,357.93,3.3,0.35
2010080713,0.185,2.13,20.97,2.28,0.76,3.26,13.18,3.34,-0.35,3.32,354.06,3.34,-0.33,3.84,355.09,3.86,0.82
2010080714,0.164,2.65,19.03,2.8,0.72,3.58,11.33,3.65,-0.05,3.21,359.13,3.21,-0.12,3.69,358.06,3.69,0.91
2010080715,0.143,2.97,19.6,3.15,0.91,3.79,13.56,3.9,0.55,3,10.41,3.06,0.45,3.33,7.75,3.36,1.06
2010080716,0.106,3.03,18.76,3.2,1.24,3.85,17.93,4.04,1.26,2.75,24.63,3.02,1.26,2.85,23.84,3.12,1.03
2010080717,0.111,2.96,18.46,3.12,1.68,3.82,23.79,4.17,1.97,2.5,38.24,3.18,2.16,2.39,42,3.22,0.99
