date,final,a,b,c,d,a1,b1,c1,d1,a2,b2,c2,d2,a3,b3,c3,d3
2010061817,0.119,4.42,355.07,4.44,-0.24,4.66,357.1,4.66,0.02,4.46,0.22,4.46,0.69,4.91,7.99,4.96,-0.38
2010061818,0.356,4.11,3.05,4.12,0.41,4.49,5.27,4.51,0.58,4.21,7.85,4.25,1.06,5.2,11.49,5.31,0.22
2010061819,0.326,4.08,10.3,4.14,1.42,3.78,20.58,4.03,1.39,3.99,19.22,4.23,1.6,4.98,17.86,5.23,0.74
2010061820,0.188,4.16,13.76,4.28,2.33,2.89,38.81,3.71,2.07,3.86,28.24,4.38,2.09,4.5,24.94,4.97,1.02
2010061821,0.188,4.1,12.01,4.19,2.56,2.36,47.29,3.48,2.12,3.81,29.09,4.36,2.21,4.11,28.29,4.67,0.87
2010061822,0.247,3.76,3.39,3.76,1.76,2.55,34.6,3.1,1.24,3.86,17.75,4.05,1.76,4.04,23.54,4.41,0.22
2010061823,0.306,3.32,349.06,3.38,0.43,3.17,7.82,3.2,-0.11,3.95,358.42,3.95,1.01,4.13,13.8,4.26,-0.64
2010061900,0.356,3.1,336.68,3.38,-0.68,3.77,349.85,3.83,-1.24,4.02,342.82,4.21,0.36,4.1,4.99,4.11,-1.34
2010061901,0.553,4.04,345.87,4.16,-1.65,4.04,337.79,4.36,0.1,3.76,1.46,3.76,2.14,4.63,24.8,5.1,-1.02
2010061902,0.761,4.04,349.58,4.11,-1.39,4.04,341.03,4.27,0.21,3.29,3.59,3.3,3.77,4.49,40.04,5.86,-0.74
2010061903,0.919,3.99,357.31,3.99,-0.68,4.09,350.63,4.15,0.58,2.98,11.11,3.03,4.41,4.33,45.53,6.18,-0.19
2010061904,0.632,4.01,5.28,4.03,0.27,4.24,3.63,4.25,1.12,3.02,20.33,3.22,4.34,4.15,46.26,6,0.37
2010061905,0.128,4.08,11.81,4.16,1.19,4.47,14.84,4.63,1.67,3.27,26.97,3.67,3.94,3.92,45.15,5.56,0.85
2010061906,0.059,4.08,16.74,4.26,1.81,4.75,20.83,5.08,2.08,3.54,30.48,4.11,3.62,3.58,45.3,5.1,1.23
2010061907,0.494,3.98,20.42,4.25,1.97,5.03,21.39,5.4,2.28,3.67,31.85,4.32,3.67,3.15,49.39,4.83,1.48
2010061908,0.504,3.92,23.01,4.26,1.92,5.24,20.16,5.58,2.36,3.74,32.25,4.42,3.87,2.77,54.41,4.76,1.66
2010061909,0.267,4.06,24.19,4.45,2.03,5.32,20.86,5.7,2.49,3.9,32.54,4.63,3.88,2.66,55.63,4.71,1.82
2010061910,0.415,4.52,23.99,4.94,2.53,5.24,25.83,5.82,2.8,4.25,33.43,5.09,3.52,2.93,50.27,4.58,2.01
2010061911,0.257,5.12,23.57,5.59,3.29,5.11,32.8,6.08,3.32,4.64,35.57,5.7,3.15,3.32,43.45,4.58,2.23
2010061912,0.435,5.64,23.9,6.17,4.06,5.12,38.4,6.53,4.01,4.88,39.44,6.32,3.29,3.51,43.11,4.81,2.5
2010061913,0.119,5.33,41.01,7.07,4.86,4.84,45.13,6.86,4.23,3.24,52.53,5.33,3.96,3.06,52.31,5,4.64
2010061914,0.089,5.53,42.92,7.56,5.75,4.62,51.24,7.38,5.43,2.69,63.62,6.06,4.85,3.38,55.18,5.91,5.15
2010061915,0.306,5.4,46.81,7.9,6.57,4.38,56.29,7.9,6.12,2.14,70.76,6.48,5.39,3.17,59.56,6.26,5.76
2010061916,0.623,4.76,54.1,8.13,7.21,4.26,59.43,8.37,5.78,1.81,72.61,6.06,5.65,2.64,64.95,6.23,6.58
2010061917,0.682,3.95,62.1,8.44,7.61,4.18,61.2,8.69,4.87,1.81,69.58,5.2,5.71,2.15,69.34,6.1,7.46
2010061918,0.534,3.42,67.27,8.84,7.74,4.06,62.29,8.74,4.09,2.21,61.68,4.65,5.68,2.11,69.59,6.06,8.15
2010061919,0.583,3.45,67.87,9.16,7.58,3.81,63.35,8.48,3.97,2.95,53.38,4.94,5.64,2.73,64.16,6.26,8.48
2010061920,0.652,3.61,66.84,9.19,7.26,3.33,65.37,7.98,4.3,3.6,50.07,5.61,5.55,3.42,58.37,6.52,8.45
2010061921,0.593,3.28,67.9,8.72,6.91,2.55,69.72,7.36,4.75,3.64,52.53,5.98,5.36,3.4,57.67,6.35,8.08
2010061922,0.593,2.04,74.69,7.73,6.64,1.46,77.59,6.8,5,2.71,61.56,5.69,5.06,2.17,66.82,5.5,7.46
2010061923,0.415,0.29,87.57,6.72,6.37,0.24,87.83,6.37,5.08,1.24,76.24,5.23,4.7,0.37,85.56,4.72,6.71
2010062000,0.484,-1.39,103.05,6.17,5.97,-0.86,98.24,6.03,5.08,-0.14,91.54,5.08,4.38,-1.09,103.98,4.51,6.01
2010062001,0.326,-1.66,107.19,5.6,5.06,-0.95,100.67,5.15,4.18,-1.53,110.15,4.45,4.13,-1.65,111.76,4.45,5.35
2010062002,0.247,-2.09,114.18,5.11,5.02,-1.27,104.17,5.18,4.12,-1.28,107.32,4.32,3.93,-1.45,110.28,4.19,4.66
2010062003,0.306,-2.18,118.1,4.64,4.95,-1.28,104.5,5.11,4.24,-0.92,102.26,4.34,3.8,-1.18,107.23,3.97,4.09
2010062004,0.277,-1.97,117.66,4.24,4.82,-1.18,103.78,4.96,4.49,-0.89,101.2,4.58,3.71,-0.89,103.55,3.82,3.76
2010062005,0.277,-1.66,115.18,3.9,4.53,-1.12,103.86,4.67,4.62,-1.14,103.88,4.76,3.64,-0.7,100.95,3.7,3.53
2010062006,0.326,-1.49,115.1,3.52,3.98,-1.23,107.14,4.17,4.31,-1.51,109.27,4.56,3.53,-0.71,101.42,3.6,3.19
2010062007,0.445,-1.65,122.18,3.09,3.14,-1.59,116.85,3.52,3.37,-1.83,118.51,3.84,3.35,-0.99,106.42,3.5,2.62
2010062008,0.267,-1.98,134.78,2.81,2.23,-2.02,132.18,3.01,2.22,-2.07,132.98,3.04,3.18,-1.43,114.27,3.49,1.99
2010062009,0.109,-2.26,145.34,2.75,1.57,-2.29,145.56,2.77,1.42,-2.21,147.31,2.62,3.09,-1.91,121.76,3.63,1.57
2010062010,0.079,-2.35,147.29,2.79,1.37,-2.23,148.43,2.62,1.34,-2.23,149.07,2.6,3.11,-2.31,126.56,3.87,1.51
2010062011,0.049,-2.3,144.12,2.84,1.5,-2.04,143.61,2.53,1.72,-2.23,142.28,2.82,3.17,-2.65,129.84,4.13,1.67
2010062012,0.04,-2.27,141.47,2.9,1.74,-1.98,138.68,2.64,2.16,-2.31,136.97,3.16,3.15,-2.98,133.4,4.34,1.81
2010062013,0.02,-2.23,139.46,2.93,2.31,-2.54,137.71,3.43,2.96,-3.32,138.28,4.45,3.39,-3.2,133.36,4.67,1.9
2010062014,0.04,-2.6,142.19,3.29,2.23,-2.8,141.42,3.58,2.7,-3.58,143.05,4.48,3.3,-3.6,137.47,4.88,2.01
2010062015,0.059,-2.81,142.76,3.53,2.06,-2.91,144.74,3.57,2.47,-3.63,145.77,4.39,3.2,-3.8,139.88,4.97,2.14
2010062016,0.138,-2.69,139.11,3.56,1.93,-2.79,145.28,3.4,2.38,-3.39,144.93,4.14,3.08,-3.84,141.3,4.92,2.33
2010062017,0.168,-2.37,132.7,3.49,1.92,-2.53,142.8,3.18,2.41,-3.01,141.27,3.85,2.91,-3.7,141.86,4.71,2.56
2010062018,0.119,-2.08,126.47,3.5,2.08,-2.3,137.86,3.1,2.51,-2.67,136.73,3.67,2.69,-3.38,141.43,4.32,2.82
2010062019,0.089,-2,123.35,3.64,2.41,-2.21,132.47,3.27,2.61,-2.54,134.17,3.64,2.4,-2.88,140.18,3.75,3.04
2010062020,0.069,-2.02,122.75,3.74,2.68,-2.17,128.99,3.45,2.49,-2.58,135.97,3.58,1.95,-2.42,141.09,3.1,3.15
2010062021,0.059,-1.99,123.19,3.63,2.59,-2.05,128.31,3.31,1.9,-2.71,145,3.31,1.22,-2.2,151.11,2.52,3.04
2010062022,0.089,-1.78,124.07,3.17,1.95,-1.76,132.11,2.63,0.72,-2.87,166,2.96,0.16,-2.39,176.05,2.39,2.63
2010062023,0.069,-1.5,128.45,2.42,0.9,-1.43,147.91,1.69,-0.71,-2.92,193.58,3.01,-0.95,-2.73,199.26,2.89,1.89
2010062100,0.119,-1.32,148.18,1.55,-0.3,-1.25,193.7,1.29,-1.89,-2.76,214.35,3.34,-1.82,-2.9,212.05,3.43,0.82
2010062101,0.069,-1.32,227.37,1.95,-2.46,-2.29,227.05,3.37,-2.2,-2.67,219.42,3.46,-1.43,-2.66,208.25,3.02,-1.43
2010062102,0.03,-1.44,238.24,2.74,-2.58,-1.64,237.53,3.06,-2.23,-2.18,225.61,3.12,-1.63,-2.21,216.44,2.75,-2.33
2010062103,0.01,-1.34,244.78,3.16,-2.5,-0.97,248.87,2.68,-2.15,-1.67,232.07,2.72,-1.78,-1.71,226.07,2.47,-2.85
2010062104,0.03,-0.85,253.87,3.05,-2.43,-0.41,260.53,2.46,-2.13,-1.33,237.98,2.51,-1.87,-1.22,236.83,2.23,-2.93
2010062105,0.01,-0.15,266.93,2.72,-2.38,-0.02,269.48,2.38,-2.17,-1.14,242.18,2.45,-1.88,-0.83,246.15,2.06,-2.71
2010062106,0.03,0.47,280.9,2.48,-2.31,0.14,273.58,2.32,-2.19,-1.04,244.69,2.42,-1.81,-0.66,250,1.92,-2.44
2010062107,0.04,0.78,288.89,2.4,-2.2,0.09,272.26,2.21,-2.16,-0.94,246.48,2.36,-1.64,-0.75,245.35,1.8,-2.27
2010062108,0.069,0.86,290.8,2.41,-2.13,-0.06,268.44,2.13,-2.17,-0.8,249.65,2.31,-1.5,-0.98,236.83,1.79,-2.25
2010062109,0.04,0.85,289.79,2.5,-2.18,-0.12,266.9,2.19,-2.3,-0.56,256.25,2.37,-1.52,-1.15,232.93,1.91,-2.35
2010062110,0.03,0.88,289.08,2.69,-2.42,0.04,271.02,2.42,-2.62,-0.19,265.87,2.63,-1.79,-1.12,238.08,2.11,-2.54
2010062111,0.03,1.01,290.19,2.93,-2.74,0.43,278.86,2.77,-2.97,0.25,274.82,2.98,-2.11,-0.86,247.71,2.28,-2.75
2010062112,0.059,1.27,293.98,3.14,-2.98,1,288.55,3.14,-3.13,0.66,281.91,3.2,-2.19,-0.41,259.45,2.23,-2.87
2010062113,0.03,1.71,299.41,3.48,-2.99,0.98,288.2,3.14,-1.89,0.2,276.12,1.9,-2.34,0.02,270.38,2.34,-3.03
2010062114,0.02,2.43,309.72,3.8,-2.71,1.28,295.26,2.99,-1.43,0.83,299.93,1.65,-2.28,0.39,279.81,2.31,-2.92
2010062115,0.04,3,317.97,4.04,-2.55,1.64,302.78,3.04,-1.17,1.29,317.69,1.75,-2.3,0.88,290.89,2.46,-2.71
2010062116,0.049,3.31,323.55,4.11,-2.69,2.12,308.3,3.42,-1.36,1.49,317.61,2.01,-2.38,1.39,300.33,2.75,-2.44
2010062117,0.049,3.29,326.83,3.93,-2.89,2.52,311.13,3.84,-1.81,1.52,310.02,2.36,-2.5,1.84,306.39,3.1,-2.15
2010062118,0.049,2.9,327.8,3.43,-2.86,2.61,312.41,3.87,-2.25,1.54,304.48,2.73,-2.63,2.12,308.86,3.38,-1.83
2010062119,0.04,2.18,325.16,2.66,-2.4,2.23,312.82,3.28,-2.47,1.68,304.21,2.99,-2.77,2.17,308,3.52,-1.52
2010062120,0.04,1.53,316.35,2.11,-1.9,1.63,310.6,2.5,-2.51,1.83,306.13,3.1,-2.91,2.02,304.76,3.55,-1.46
2010062121,0.099,1.4,306.3,2.37,-1.84,1.15,301.97,2.16,-2.45,1.85,307.03,3.07,-3.06,1.77,300.02,3.54,-1.91
2010062122,0.227,2.04,304.64,3.59,-2.53,1.03,292.09,2.73,-2.39,1.64,304.51,2.9,-3.22,1.48,294.73,3.55,-2.95
2010062123,0.257,2.76,305.02,4.81,-3.51,1.1,287.35,3.68,-2.36,1.32,299.17,2.71,-3.37,1.21,289.8,3.58,-3.94
2010062200,0.188,2.65,303.27,4.83,-4.16,1.1,284.77,4.31,-2.4,1.03,293.26,2.61,-3.46,0.99,286,3.6,-4.04
2010062201,0.504,0.85,281.86,4.13,-2.52,0.91,289.8,2.68,-3.49,0.87,283.91,3.6,-3.63,2.17,300.88,4.23,-4.04
2010062202,0.385,0.53,278.59,3.54,-2.7,0.95,289.46,2.86,-3.49,0.86,283.85,3.6,-3.3,2.36,305.55,4.06,-3.5
2010062203,0.346,0.41,277.52,3.14,-2.92,1.15,291.57,3.14,-3.51,1.01,286.05,3.65,-2.93,2.46,309.94,3.83,-3.11
2010062204,0.296,0.67,281.55,3.35,-3.16,1.46,294.81,3.48,-3.56,1.32,290.29,3.8,-2.51,2.51,314.96,3.55,-3.28
2010062205,0.257,1.1,286.49,3.87,-3.4,1.7,296.55,3.8,-3.6,1.7,295.33,3.98,-2.06,2.59,321.52,3.31,-3.71
2010062206,0.287,1.39,289.41,4.19,-3.65,1.68,294.64,4.02,-3.53,2.06,300.27,4.09,-1.59,2.76,330.12,3.19,-3.95
2010062207,0.504,1.33,289.83,3.91,-3.89,1.29,288.32,4.1,-3.31,2.34,305.23,4.05,-1.1,3.09,340.42,3.28,-3.68
2010062208,0.524,0.99,287.58,3.29,-4.01,0.82,281.56,4.09,-2.9,2.62,312.11,3.91,-0.5,3.58,351.97,3.61,-3.14
2010062209,0.534,0.56,281.73,2.75,-3.87,0.65,279.51,3.92,-2.32,3.07,322.95,3.84,0.3,4.24,4.05,4.25,-2.69
2010062210,0.791,0.18,273.95,2.64,-3.38,1.07,287.52,3.54,-1.5,3.77,338.24,4.06,1.4,5.03,15.57,5.22,-2.64
2010062211,0.099,-0.04,269.25,2.88,-2.59,2.02,307.94,3.29,-0.24,4.64,356.99,4.64,2.79,5.75,25.89,6.39,-2.88
2010062212,0.099,-0.01,269.77,3.23,-1.61,3.37,334.53,3.74,1.73,5.54,17.37,5.8,4.44,6.16,35.77,7.6,-3.23
2010062213,0.257,4.9,354.39,4.92,4.51,6.3,35.56,7.75,6.26,6.07,45.89,8.72,4.14,6.41,32.85,7.63,-0.48
2010062214,0.553,6.05,7.94,6.11,7.4,6.58,48.39,9.9,7.9,5.39,55.69,9.56,5.63,6.26,41.94,8.42,0.84
2010062215,0.781,6.19,21.67,6.66,9.57,5.97,58.04,11.28,8.95,4.09,65.43,9.84,6.8,5.18,52.72,8.55,2.46
2010062216,0.731,4.94,41.36,6.58,10.39,4.28,67.61,11.23,9.14,2.22,76.33,9.4,7.64,3.46,65.67,8.39,4.35
2010062217,0.672,3.02,63.73,6.81,10.18,2.01,78.82,10.38,8.72,0.16,88.96,8.73,8.14,1.43,80.03,8.27,6.11
2010062218,0.751,1.37,79.24,7.36,9.51,-0.13,90.8,9.51,8.11,-1.64,101.4,8.28,8.27,-0.56,93.88,8.29,7.23
2010062219,0.652,0.77,84.02,7.38,8.83,-1.6,100.3,8.97,7.62,-2.79,110.13,8.11,8.02,-2.21,105.43,8.32,7.34
2010062220,0.731,1.11,80.55,6.79,8.12,-2.44,106.75,8.48,7.21,-3.32,114.76,7.94,7.44,-3.34,114.16,8.15,6.7
2010062221,0.83,2.12,69.62,6.08,7.26,-2.84,111.4,7.79,6.77,-3.34,116.29,7.55,6.6,-3.78,119.79,7.61,5.7
2010062222,0.781,3.44,53.92,5.84,6.17,-2.96,115.62,6.85,6.19,-2.98,115.7,6.87,5.59,-3.48,121.92,6.58,4.72
2010062223,0.474,4.57,40.78,6.04,5.05,-2.83,119.33,5.79,5.44,-2.47,114.42,5.98,4.55,-2.78,121.41,5.33,3.95
2010062300,0.277,4.97,35.37,6.1,4.11,-2.47,121.06,4.8,4.48,-2.07,114.76,4.93,3.67,-2.12,119.97,4.24,3.53
2010062301,0.128,-1.91,118.47,4.02,3.3,-1.94,120.42,3.83,3.05,-1.83,121.01,3.55,2.82,-1.57,119.1,3.22,3.53
2010062302,0.069,-1.31,112.14,3.47,2.06,-1.96,133.48,2.84,2.5,-1.87,126.69,3.12,2.51,-1.22,116.02,2.79,3.21
2010062303,0.168,-0.83,105.57,3.09,0.94,-1.9,153.66,2.12,1.8,-2.06,138.96,2.74,2.33,-0.88,110.64,2.49,2.98
2010062304,0.227,-0.6,102.59,2.76,0.08,-1.61,177.03,1.62,0.78,-2.27,160.96,2.4,2.26,-0.54,103.42,2.32,2.7
2010062305,0.119,-0.51,101.91,2.47,-0.49,-1.21,202.04,1.3,-0.26,-2.35,186.22,2.36,2.28,-0.24,96.14,2.29,2.42
2010062306,0.109,-0.37,99.62,2.24,-0.79,-0.84,223.47,1.15,-0.94,-2.16,203.59,2.36,2.38,-0.04,90.96,2.38,2.21
2010062307,0.148,-0.05,91.35,2.13,-0.88,-0.6,235.76,1.07,-1.02,-1.6,212.43,1.89,2.54,0.07,88.51,2.54,2.13
2010062308,0.208,0.5,76.6,2.15,-0.98,-0.33,251.21,1.04,-0.7,-0.73,223.88,1.01,2.64,0.2,85.76,2.65,2.09
2010062309,0.119,1.28,57.25,2.36,-1.34,0.21,278.79,1.35,-0.34,0.36,317.04,0.49,2.57,0.51,78.88,2.62,1.99
2010062310,0.178,2.24,38.22,2.85,-2.03,1.14,299.21,2.33,-0.17,1.55,353.8,1.56,2.27,1.08,64.48,2.51,1.76
2010062311,0.227,3.09,27.37,3.48,-2.46,2.1,310.55,3.24,-0.01,2.66,359.69,2.66,1.97,1.75,48.35,2.63,1.6
2010062312,0.099,3.49,26.56,3.9,-1.82,2.63,325.34,3.2,0.41,3.5,6.71,3.52,1.97,2.25,41.11,2.99,1.74
2010062313,0,2.43,6.95,2.45,1.26,3.93,17.84,4.13,2.48,2.42,45.62,3.46,1.24,2.53,26.18,2.82,0.3
2010062314,0.119,1.93,55.65,3.41,2.18,4.1,28.05,4.64,3.32,2.37,54.49,4.07,1.69,2.78,31.34,3.25,2.82
2010062315,0.148,1.72,68.18,4.63,2.67,4.21,32.43,4.99,4.22,2.27,61.67,4.79,2.73,3.01,42.22,4.06,4.3
2010062316,0.198,2.26,58.99,4.38,2.43,4.45,28.64,5.08,4.92,2.34,64.58,5.45,4.11,3.27,51.49,5.25,3.75
2010062317,0.366,3.33,32.28,3.94,1.91,4.96,21.12,5.31,5.25,2.82,61.75,5.96,5.47,3.71,55.88,6.61,2.1
2010062318,0.504,4.58,9.17,4.64,1.76,5.82,16.85,6.08,5.04,3.99,51.66,6.43,6.45,4.51,55.05,7.87,0.74
2010062319,0.524,5.63,7.15,5.68,2.42,6.97,19.15,7.38,4.29,5.9,36,7.29,6.8,5.72,49.94,8.89,0.71
2010062320,0.652,6.06,15.6,6.3,3.56,7.69,24.84,8.47,3.56,7.76,24.66,8.54,6.71,6.78,44.68,9.54,1.69
2010062321,0.85,5.44,29.24,6.24,4.65,7.07,33.31,8.46,3.61,8.59,22.81,9.32,6.47,6.99,42.77,9.52,3.05
2010062322,0.958,3.58,49.67,5.53,5.26,4.62,48.71,7,4.88,7.68,32.45,9.1,6.33,5.9,47,8.65,4.22
2010062323,0.711,1.23,76.32,5.2,5.39,1.46,74.86,5.58,6.7,5.59,50.2,8.73,6.28,4.07,57.05,7.49,5.06
2010062400,0.583,-0.6,96.2,5.56,5.15,-0.87,99.59,5.23,8.11,3.15,68.76,8.71,6.26,2.32,69.68,6.67,5.52
2010062401,0.415,-1.27,105.19,4.86,8.4,1.11,82.48,8.47,6.19,1.28,78.35,6.32,7.37,4.04,61.28,8.4,4.69
2010062402,0.652,-0.4,95.3,4.31,7.79,-0.34,92.53,7.8,6,0.88,81.63,6.06,8.06,4.28,62.03,9.13,4.3
2010062403,0.484,0.67,81.16,4.36,6.78,-1.13,99.44,6.88,5.63,0.9,80.88,5.7,7.41,4.13,60.86,8.49,4.3
2010062404,0.672,1.07,77.73,5.02,5.78,-1.24,102.06,5.91,5.05,1.11,77.59,5.17,5.97,3.73,57.96,7.04,4.91
2010062405,0.85,0.83,81.8,5.79,4.91,-0.94,100.82,5,4.49,1.35,73.32,4.69,4.46,3.29,53.59,5.54,5.73
2010062406,0.356,0.19,88.23,6.24,4.22,-0.58,97.86,4.26,4.22,1.46,70.92,4.46,3.7,3.03,50.66,4.78,6.24
2010062407,0.81,-0.59,95.55,6.1,3.74,-0.45,96.81,3.77,4.41,1.35,73,4.61,4.21,3.09,53.7,5.22,6.07
2010062408,0.632,-1.32,103.59,5.62,3.41,-0.55,99.23,3.45,4.94,1.11,77.38,5.06,5.45,3.23,59.39,6.34,5.46
2010062409,0.652,-1.81,110.64,5.12,3.13,-0.86,105.4,3.24,5.59,0.87,81.17,5.65,6.65,3.11,64.93,7.34,4.79
2010062410,0.553,-1.93,113.84,4.78,2.84,-1.32,115.01,3.13,6.18,0.72,83.39,6.22,7.18,2.48,70.96,7.6,4.37
2010062411,0.524,-1.91,114.61,4.58,2.58,-1.88,126.08,3.19,6.72,0.5,85.71,6.74,7.29,1.4,79.12,7.42,4.16
2010062412,0.336,-2.01,116.5,4.5,2.4,-2.46,135.62,3.44,7.24,0.03,89.79,7.24,7.39,0.01,89.9,7.39,4.02
2010062413,0.464,-2.99,141.81,3.81,7.69,-0.86,96.36,7.74,7.72,-1.53,101.24,7.87,7.51,-2.51,108.47,7.91,2.35
2010062414,0.464,-3.43,145.26,4.18,7.72,-2.04,104.81,7.98,7.84,-3.05,111.27,8.41,7.05,-4.01,119.6,8.11,2.38
2010062415,0.702,-3.74,147.04,4.46,6.87,-3.35,116,7.64,7.1,-4.33,121.39,8.32,6.1,-5.14,130.11,7.97,2.43
2010062416,0.82,-3.88,147.91,4.59,4.95,-4.6,132.89,6.76,5.18,-5.22,135.22,7.35,4.86,-5.91,140.57,7.65,2.44
2010062417,0.85,-3.92,148.2,4.61,2.71,-5.51,153.75,6.14,2.88,-5.68,153.14,6.37,3.71,-6.31,149.58,7.32,2.43
2010062418,0.563,-3.92,148.07,4.61,1.16,-5.77,168.64,5.89,1.31,-5.74,167.14,5.89,3.04,-6.31,154.29,7,2.44
2010062419,0.385,-3.92,147.92,4.63,0.94,-5.23,169.77,5.32,1.22,-5.44,167.41,5.58,3.07,-5.91,152.57,6.65,2.46
2010062420,0.336,-3.88,149.41,4.51,1.39,-4.31,162.17,4.53,1.87,-4.97,159.35,5.31,3.25,-5.28,148.38,6.2,2.29
2010062421,0.296,-3.7,155.19,4.08,1.47,-3.56,157.61,3.85,2.2,-4.54,154.16,5.04,2.86,-4.63,148.34,5.44,1.71
2010062422,0.178,-3.34,170.02,3.39,0.47,-3.36,171.99,3.39,1.41,-4.3,161.82,4.53,1.41,-4.11,161.03,4.35,0.59
2010062423,0.128,-2.9,194.86,3,-1.05,-3.44,197.04,3.6,-0.03,-4.14,180.48,4.14,-0.49,-3.63,187.75,3.67,-0.77
2010062500,0.02,-2.5,217.84,3.16,-2.26,-3.35,214.05,4.04,-1.39,-3.87,199.69,4.11,-2.03,-3.04,213.69,3.65,-1.94
2010062501,0,-2.79,222.13,3.76,-2.05,-3.38,211.18,3.95,-2.54,-2.25,228.54,3.39,-1.17,-1.36,220.75,1.79,-2.52
2010062502,0.01,-2.01,225.75,2.87,-2.07,-2.77,216.75,3.46,-2.26,-1.45,237.21,2.69,-1.24,-0.89,234.28,1.52,-2.06
2010062503,0.059,-1.38,223.46,1.91,-1.68,-2.21,217.19,2.78,-1.58,-0.92,239.87,1.83,-1.38,-0.69,243.49,1.54,-1.31
2010062504,0.01,-1.21,208.31,1.38,-1.08,-1.84,210.43,2.13,-0.88,-0.83,226.83,1.21,-1.53,-0.7,245.32,1.68,-0.65
2010062505,0,-1.36,187.01,1.37,-0.43,-1.65,194.72,1.7,-0.28,-1.06,194.96,1.1,-1.56,-0.88,240.42,1.79,-0.17
2010062506,0,-1.61,175.3,1.61,0.11,-1.6,175.91,1.61,0.13,-1.43,174.59,1.43,-1.33,-1.19,228.25,1.78,0.13
2010062507,0.03,-1.77,171.78,1.78,0.45,-1.68,165.09,1.74,0.32,-1.76,169.77,1.79,-0.77,-1.56,206.39,1.74,0.26
2010062508,0.247,-1.84,170.86,1.87,0.59,-1.86,162.33,1.96,0.29,-2.05,171.83,2.07,-0.11,-1.95,183.37,1.95,0.3
2010062509,0.128,-1.89,168.86,1.93,0.62,-2.16,163.9,2.24,0.11,-2.27,177.27,2.28,0.35,-2.29,171.32,2.32,0.37
2010062510,0.138,-1.97,163.88,2.05,0.59,-2.52,166.81,2.59,-0.18,-2.44,184.15,2.44,0.41,-2.55,170.84,2.58,0.57
2010062511,0.217,-2.08,158.14,2.24,0.53,-2.82,169.29,2.87,-0.45,-2.47,190.28,2.51,0.21,-2.69,175.5,2.69,0.83
2010062512,0.148,-2.22,154.04,2.47,0.48,-2.9,170.61,2.94,-0.58,-2.3,194.06,2.37,-0.02,-2.68,180.4,2.68,1.08
2010062513,0.02,-2.64,170.26,2.68,-0.47,-1.89,194.06,1.94,-0.09,-2.51,182.15,2.51,0.91,-3.25,164.42,3.37,0.45
2010062514,0.01,-2.2,167.7,2.25,-0.21,-1.38,188.67,1.4,-0.01,-2.13,180.27,2.13,1.06,-3.08,160.93,3.25,0.48
2010062515,0.01,-1.78,161.9,1.87,0.1,-0.97,174.23,0.97,0.19,-1.53,172.79,1.54,1.12,-2.67,157.15,2.89,0.58
2010062516,0,-1.53,153.46,1.71,0.36,-0.78,155.47,0.86,0.47,-0.71,146.47,0.86,1.11,-2.1,152.08,2.38,0.76
2010062517,0,-1.44,145.83,1.75,0.53,-0.75,144.4,0.92,0.77,0.08,83.72,0.78,1.09,-1.52,144.39,1.87,0.98
2010062518,0,-1.45,141.32,1.86,0.62,-0.73,139.96,0.96,1.03,0.58,60.61,1.18,1.11,-1.07,133.98,1.54,1.16
2010062519,0.01,-1.48,139.59,1.94,0.59,-0.62,136.31,0.86,1.19,0.6,63.21,1.33,1.21,-0.84,124.83,1.47,1.26
2010062520,0.04,-1.34,137.75,1.81,0.46,-0.3,123.14,0.55,1.19,0.43,70.11,1.27,1.27,-0.65,117.08,1.42,1.22
2010062521,0.02,-0.87,130.4,1.34,0.22,0.33,33.56,0.4,0.99,0.47,64.42,1.1,1.15,-0.26,102.64,1.18,1.02
2010062522,0.02,0.03,87.07,0.67,-0.12,1.29,354.65,1.3,0.57,1,29.6,1.15,0.77,0.48,58.1,0.91,0.67
2010062523,0.02,1.11,13.38,1.14,-0.48,2.31,348.24,2.35,0.04,1.75,1.28,1.75,0.27,1.37,11.33,1.39,0.26
2010062600,0.049,2.01,358.76,2.01,-0.76,2.99,345.69,3.09,-0.44,2.34,349.39,2.38,-0.15,2.1,355.95,2.11,-0.04
2010062601,0.069,3.11,343.87,3.23,-0.73,2.49,343.64,2.59,-0.34,2.48,352.14,2.5,-0.44,2.14,348.4,2.19,-0.9
2010062602,0.049,2.86,342.66,2.99,-0.79,2.37,341.45,2.5,-0.34,2.62,352.65,2.64,-0.46,2.56,349.73,2.6,-0.89
2010062603,0.079,2.57,343.33,2.68,-0.61,2.25,344.84,2.33,-0.21,2.71,355.59,2.72,-0.29,2.71,353.84,2.72,-0.77
2010062604,0.059,2.48,347.28,2.54,-0.18,2.33,355.49,2.34,-0.02,2.89,359.55,2.89,0,2.67,359.95,2.67,-0.56
2010062605,0.099,2.53,352.77,2.56,0.36,2.49,8.18,2.51,0.2,3.06,3.65,3.07,0.29,2.52,6.53,2.54,-0.32
2010062606,0.109,2.58,357.47,2.58,0.86,2.5,18.97,2.64,0.43,3.05,8.02,3.08,0.45,2.34,10.94,2.38,-0.11
2010062607,0.099,2.52,0.49,2.52,1.2,2.24,28.25,2.55,0.66,2.77,13.47,2.84,0.41,2.19,10.66,2.23,0.02
2010062608,0.158,2.45,2.84,2.45,1.44,1.9,37.14,2.38,0.88,2.47,19.5,2.62,0.31,2.15,8.2,2.17,0.12
